mirna_id	mrna_id	gene_id	source_type	species
mmu-miR-411-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-17-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-16-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-136-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-652-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-93-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-376a-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-382-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-128-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-200a-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-19b-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7i-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7f-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-146b-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-186-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7d-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-3070-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-375-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-20a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-190a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-300-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-541-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-384-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-219a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-155-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-210-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-144-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-126a-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-298-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-142a-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-194-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-137-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7g-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-9-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7e-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-27a-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-222-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-127-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-miR-429-3p	ENSMUST00000082392.1	ENSMUSG00000064341	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7g-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-652-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-181d-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-103-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-382-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-877-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7i-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7f-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7d-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-218-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-672-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-26b-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-330-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-190a-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-541-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-23a-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-3086-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-7a-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-144-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-138-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-376b-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-142a-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-130a-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-137-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-151-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-101b-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-361-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-let-7e-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-9-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-429-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-134-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-188-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-31-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-3059-5p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-370-3p	ENSMUST00000082396.1	ENSMUSG00000064345	hyb	mouse
mmu-miR-200c-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-132-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-16-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-708-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-652-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-411-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-153-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-107-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-382-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-135b-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-410-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-129-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-20a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-497a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-541-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-23b-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-155-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-15b-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-135a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-301a-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-344c-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-99a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-138-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-298-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-151-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-130a-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-383-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7e-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-125b-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-9-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-187-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-154-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-204-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-760-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-221-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-185-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-1198-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-128-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-139-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7i-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-19b-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7f-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-186-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-3106-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-488-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-149-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-92b-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-330-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-300-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-335-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-194-2-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-34c-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-126a-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-674-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7g-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-137-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-340-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-344-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-429-3p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-140-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-188-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-miR-872-5p	ENSMUST00000082402.1	ENSMUSG00000064351	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-143-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-132-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-16-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-300-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-153-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-99a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-652-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-181d-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-103-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-376a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-328-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-382-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-297a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-125b-2-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-877-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7d-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-129-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-540-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-451a	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-33-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-26b-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-541-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-23b-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-99b-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-301a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-138-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-431-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-9-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-383-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7e-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-27a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-760-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-126a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-297c-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-379-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-376c-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-92a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-185-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-128-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-15a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-19b-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7i-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7f-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-149-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-218-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-30b-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-190a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-300-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-7a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-338-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-144-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-142a-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-137-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-320-3p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-140-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-673-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-188-5p	ENSMUST00000082405.1	ENSMUSG00000064354	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-30c-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-200c-3p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-let-7d-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-340-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-153-3p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-429-3p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-190a-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-miR-29a-3p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082407.1	ENSMUSG00000064356	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-300-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-221-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-652-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-379-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-185-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-410-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-15a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7i-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-146b-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7d-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-3099-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-30d-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-20a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-541-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-181b-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-770-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-301a-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-200b-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-138-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-124-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7c-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-30e-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7b-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-137-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-130a-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-374b-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-101b-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7e-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-181a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-154-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-30a-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-340-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-429-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-296-3p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-miR-188-5p	ENSMUST00000082408.1	ENSMUSG00000064357	hyb	mouse
mmu-let-7a-5p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-500-3p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-598-3p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-9-5p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-26a-5p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-490-5p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-3068-5p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
mmu-miR-142a-3p	ENSMUST00000082409.1	ENSMUSG00000064358	hyb	mouse
