mirna_id	mrna_id	gene_id	source_type	species
cel-miR-229-5p	Y110A7A.10.1	WBGene00000001	chira	worm
cel-miR-57-5p	F27C8.1.1	WBGene00000002	chira	worm
cel-miR-1820-5p	F27C8.1.1	WBGene00000002	chira	worm
cel-miR-51-5p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-82-3p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-58a-3p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-62	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-47-3p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-64-5p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-90-3p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-54-3p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-71-5p	F07C3.7.1	WBGene00000003	chira	worm
cel-miR-52-5p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-58a-3p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-60-3p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-73-3p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-229-5p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-80-3p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-86-5p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-64-5p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-81-3p	F52H2.2a.1	WBGene00000004	chira	worm
cel-miR-52-5p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-58a-3p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-73-3p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-229-5p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-80-3p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-86-5p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-64-5p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-81-3p	F52H2.2b.1	WBGene00000004	chira	worm
cel-miR-80-3p	T13A10.10a.1	WBGene00000005	chira	worm
cel-miR-51-5p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-52-5p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-233-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-82-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-58a-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-1-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-80-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-79-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-2-3p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-64-5p	C55C2.5a.1	WBGene00000006	chira	worm
cel-miR-52-5p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-46-3p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-64-5p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-235-3p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-54-3p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-238-3p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-83-3p	T11F9.4a.1	WBGene00000007	chira	worm
cel-miR-54-3p	T11F9.4b.1	WBGene00000007	chira	worm
cel-miR-46-3p	T11F9.4b.1	WBGene00000007	chira	worm
cel-miR-238-3p	T11F9.4b.1	WBGene00000007	chira	worm
cel-miR-64-5p	T11F9.4b.1	WBGene00000007	chira	worm
cel-miR-51-5p	F54D12.3.1	WBGene00000008	chira	worm
cel-miR-229-5p	F54D12.3.1	WBGene00000008	chira	worm
cel-miR-65-5p	F54D12.3.1	WBGene00000008	chira	worm
cel-miR-64-5p	F54D12.3.1	WBGene00000008	chira	worm
cel-miR-60-3p	Y53H1C.1a.1	WBGene00000010	chira	worm
cel-miR-60-3p	Y53H1C.1b.1	WBGene00000010	chira	worm
cel-miR-82-3p	Y38H6C.22.1	WBGene00000015	chira	worm
cel-miR-245-3p	T22H6.5.1	WBGene00000016	chira	worm
cel-miR-54-3p	T22H6.7.1	WBGene00000017	chira	worm
cel-miR-52-5p	T22H6.7.1	WBGene00000017	chira	worm
cel-miR-238-3p	T22H6.7.1	WBGene00000017	chira	worm
cel-miR-53-5p	T22H6.7.1	WBGene00000017	chira	worm
cel-miR-51-5p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-54-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-45-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-44-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-49-3p	M79.1a.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-53-5p	M79.1a.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-82-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-44-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-49-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-54-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-77-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-71-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-45-3p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-62	M79.1b.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-53-5p	M79.1b.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-54-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-45-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-44-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-49-3p	M79.1c.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1c.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-54-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-45-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-44-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-49-3p	M79.1d.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-53-5p	M79.1d.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-54-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-45-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-44-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-49-3p	M79.1e.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1e.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1f.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1f.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-52-5p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-58a-3p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-60-3p	M79.1g.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-235-3p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1g.1	WBGene00000018	chira	worm
cel-miR-51-5p	M79.1h.1	WBGene00000018	chira	worm
cel-miR-238-3p	M79.1h.1	WBGene00000018	chira	worm
cel-miR-64-5p	M79.1h.1	WBGene00000018	chira	worm
cel-let-7-5p	M79.1h.1	WBGene00000018	chira	worm
cel-miR-80-3p	C24F3.5a.1	WBGene00000019	chira	worm
cel-miR-58a-3p	C24F3.5a.1	WBGene00000019	chira	worm
cel-miR-80-3p	C24F3.5b.1	WBGene00000019	chira	worm
cel-miR-51-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-52-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-72-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-35-3p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-56-3p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-2-3p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-64-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-54-3p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-53-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-71-5p	F12B6.1a.1	WBGene00000020	chira	worm
cel-miR-72-5p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-52-5p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-2-3p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-64-5p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-35-3p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-71-5p	F12B6.1b.1	WBGene00000020	chira	worm
cel-miR-788-5p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-52-5p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-58a-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-228-5p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-54-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-60-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-45-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-80-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-44-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-47-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-46-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-235-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-238-3p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-71-5p	Y39D8C.1.1	WBGene00000022	chira	worm
cel-miR-229-5p	Y53C10A.9.1	WBGene00000023	chira	worm
cel-miR-788-5p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-72-5p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-228-5p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-1-3p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-64-5p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-73-3p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-90-3p	AC3.3.1	WBGene00000024	chira	worm
cel-miR-228-5p	F19G12.7.1	WBGene00000025	chira	worm
cel-miR-228-5p	Y105C5A.4.1	WBGene00000028	chira	worm
cel-miR-72-5p	C03A7.7.1	WBGene00000029	chira	worm
cel-miR-228-5p	C03A7.7.1	WBGene00000029	chira	worm
cel-miR-73-3p	C03A7.7.1	WBGene00000029	chira	worm
cel-miR-72-5p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-58a-3p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-228-5p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-52-5p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-73-3p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-54-3p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-71-5p	C03A7.8.1	WBGene00000030	chira	worm
cel-miR-72-5p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-58a-3p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-228-5p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-73-3p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-48-5p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-34-5p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-54-3p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-84-5p	C03A7.14.1	WBGene00000031	chira	worm
cel-miR-229-5p	R09F10.2.1	WBGene00000032	chira	worm
cel-miR-72-5p	R09F10.2.1	WBGene00000032	chira	worm
cel-miR-71-5p	R09F10.2.1	WBGene00000032	chira	worm
cel-miR-72-5p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-52-5p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-34-5p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-60-3p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-74-3p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-71-5p	F35A5.3.1	WBGene00000033	chira	worm
cel-miR-72-5p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-58a-3p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-73-3p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-66-5p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-74-3p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-34-5p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-124-3p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-64-5p	T01D1.6.1	WBGene00000034	chira	worm
cel-miR-52-5p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-1-3p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-62	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-231-3p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-238-3p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-70-3p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-71-5p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-87-3p	W09B12.1.1	WBGene00000035	chira	worm
cel-miR-788-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-58a-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-1-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-241-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-80-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-79-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-54-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-235-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-238-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-71-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-52-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-48-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-47-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-let-7-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-2-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-64-5p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-83-3p	Y44E3A.2.1	WBGene00000036	chira	worm
cel-miR-788-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-58a-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-1-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-241-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-80-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-86-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-79-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-54-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-235-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-238-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-71-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-52-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-48-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-47-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-let-7-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-2-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-64-5p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-83-3p	Y44E3A.2.2	WBGene00000036	chira	worm
cel-miR-57-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-51-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-228-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-1-3p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-80-3p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-66-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-50-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-90-3p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-lin-4-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-71-5p	Y48B6A.8.1	WBGene00000037	chira	worm
cel-miR-80-3p	Y48B6A.7.1	WBGene00000038	chira	worm
cel-miR-72-5p	Y48B6A.7.1	WBGene00000038	chira	worm
cel-miR-1-3p	Y48B6A.7.1	WBGene00000038	chira	worm
cel-miR-51-5p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-58a-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-1-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-54-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-45-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-229-5p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-44-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-240-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-235-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-65-5p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-77-3p	C42D8.5.1	WBGene00000039	chira	worm
cel-miR-788-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-72-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-82-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-1-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-58a-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-73-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-797-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-229-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-80-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-86-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-54-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-238-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-84-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-81-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-38-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-52-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-228-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-50-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-48-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-47-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-46-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-let-7-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-2-3p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-64-5p	ZK455.1.1	WBGene00000040	chira	worm
cel-miR-788-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-51-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-72-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-82-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-1-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-58a-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-73-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-241-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-229-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-63-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-74-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-80-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-66-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-54-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-239a-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-238-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-70-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-52-5p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-47-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-46-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-90-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-83-3p	F54H12.1a.1	WBGene00000041	chira	worm
cel-miR-788-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-51-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-72-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-82-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-1-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-58a-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-73-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-229-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-80-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-74-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-54-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-239a-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-238-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-70-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-52-5p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-47-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-90-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-83-3p	F54H12.1c.1	WBGene00000041	chira	worm
cel-miR-788-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-51-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-72-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-82-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-1-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-58a-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-73-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-229-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-80-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-74-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-54-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-239a-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-238-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-70-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-52-5p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-47-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-90-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-83-3p	F54H12.1c.2	WBGene00000041	chira	worm
cel-miR-788-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-51-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-72-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-82-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-58a-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-73-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-229-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-80-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-74-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-54-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-239a-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-238-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-70-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-52-5p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-47-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-90-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-83-3p	F54H12.1c.3	WBGene00000041	chira	worm
cel-miR-54-3p	K11G12.2.1	WBGene00000042	chira	worm
cel-miR-80-3p	K11G12.2.1	WBGene00000042	chira	worm
cel-miR-50-5p	K11G12.2.1	WBGene00000042	chira	worm
cel-let-7-5p	K11G12.2.1	WBGene00000042	chira	worm
cel-miR-80-3p	K11G12.7.1	WBGene00000043	chira	worm
cel-miR-83-3p	K11G12.7.1	WBGene00000043	chira	worm
cel-miR-48-5p	K03F8.2.1	WBGene00000044	chira	worm
cel-miR-64-5p	K03F8.2.1	WBGene00000044	chira	worm
cel-miR-229-5p	K03F8.2.1	WBGene00000044	chira	worm
cel-miR-238-3p	K03F8.2.1	WBGene00000044	chira	worm
cel-miR-70-3p	K03F8.2.1	WBGene00000044	chira	worm
