mirna_id
cel-miR-72-5p
cel-miR-73-3p
cel-miR-74-3p
cel-miR-74-5p
cel-miR-75-3p
cel-miR-75-5p
cel-miR-76-3p
cel-miR-77-3p
cel-miR-77-5p
cel-miR-784-5p
cel-miR-785-3p
cel-miR-786-3p
cel-miR-786-5p
cel-miR-787-3p
cel-miR-788-3p
cel-miR-788-5p
cel-miR-789-2-5p
cel-miR-789-3p
cel-miR-789-5p
cel-miR-79-3p
cel-miR-79-5p
cel-miR-790-5p
cel-miR-791-3p
cel-miR-792-3p
cel-miR-793
cel-miR-794-5p
cel-miR-795-3p
cel-miR-795-5p
cel-miR-796
cel-miR-797-3p
cel-miR-797-5p
cel-miR-799
cel-miR-80-3p
cel-miR-80-5p
cel-miR-81-3p
cel-miR-81-5p
cel-miR-8186-3p
cel-miR-8187-3p
cel-miR-8188-5p
cel-miR-8190-3p
cel-miR-8191-5p
cel-miR-8192-3p
cel-miR-8196a-3p
cel-miR-8196a-5p
cel-miR-8196b-3p
cel-miR-8196b-5p
cel-miR-82-3p
cel-miR-82-5p
cel-miR-8202-3p
cel-miR-8204-5p
cel-miR-8205-3p
cel-miR-8206-3p
cel-miR-8207-3p
cel-miR-8207-5p
cel-miR-8208-3p
cel-miR-8209-3p
cel-miR-8209-5p
cel-miR-8210-3p
cel-miR-8210-5p
cel-miR-8211-3p
cel-miR-8212-5p
cel-miR-83-3p
cel-miR-83-5p
cel-miR-84-3p
cel-miR-84-5p
cel-miR-85-3p
cel-miR-85-5p
cel-miR-86-3p
cel-miR-86-5p
cel-miR-87-3p
cel-miR-87-5p
cel-miR-90-3p
cel-miR-90-5p
hsa-let-7a-3p
hsa-let-7a-5p
hsa-let-7b-3p
hsa-let-7b-5p
hsa-let-7c-3p
hsa-let-7c-5p
hsa-let-7d-3p
hsa-let-7d-5p
hsa-let-7e-3p
hsa-let-7e-5p
hsa-let-7f-1-3p
hsa-let-7f-2-3p
hsa-let-7f-5p
hsa-let-7g-3p
hsa-let-7g-5p
hsa-let-7i-3p
hsa-let-7i-5p
hsa-miR-1-3p
hsa-miR-1-5p
hsa-miR-100-5p
hsa-miR-101-2-5p
hsa-miR-101-3p
hsa-miR-101-5p
hsa-miR-10226
hsa-miR-10392-3p
hsa-miR-10393-3p
hsa-miR-10393-5p
hsa-miR-10394-3p
hsa-miR-10394-5p
hsa-miR-10395-3p
hsa-miR-10395-5p
hsa-miR-10396b-3p
hsa-miR-10396b-5p
hsa-miR-10399-3p
hsa-miR-10399-5p
hsa-miR-103a-1-5p
hsa-miR-103a-2-5p
hsa-miR-103a-3p
hsa-miR-10400-3p
hsa-miR-10400-5p
hsa-miR-10401-3p
hsa-miR-10401-5p
hsa-miR-105-5p
hsa-miR-10526-3p
hsa-miR-106a-3p
hsa-miR-106a-5p
hsa-miR-106b-3p
hsa-miR-106b-5p
hsa-miR-107
hsa-miR-10a-3p
hsa-miR-10a-5p
hsa-miR-10b-3p
hsa-miR-10b-5p
hsa-miR-11400
hsa-miR-1178-3p
hsa-miR-1180-3p
hsa-miR-1180-5p
hsa-miR-1183
hsa-miR-1185-1-3p
hsa-miR-1202
hsa-miR-1206
hsa-miR-1207-5p
hsa-miR-12113
hsa-miR-12114
hsa-miR-12116
hsa-miR-12118
hsa-miR-12124
hsa-miR-12132
hsa-miR-12136
hsa-miR-122-3p
hsa-miR-122-5p
hsa-miR-1224-3p
hsa-miR-1224-5p
hsa-miR-1225-3p
hsa-miR-1225-5p
hsa-miR-1226-3p
hsa-miR-1226-5p
hsa-miR-1227-3p
hsa-miR-1227-5p
hsa-miR-1228-3p
hsa-miR-1228-5p
hsa-miR-1229-3p
hsa-miR-1229-5p
hsa-miR-1233-3p
hsa-miR-1233-5p
hsa-miR-1234-3p
hsa-miR-1236-3p
hsa-miR-1236-5p
hsa-miR-1237-3p
hsa-miR-1238-3p
hsa-miR-124-3p
hsa-miR-1244
hsa-miR-1246
hsa-miR-1247-3p
hsa-miR-1247-5p
hsa-miR-1248
hsa-miR-1249-3p
hsa-miR-1249-5p
hsa-miR-1250-5p
hsa-miR-1252-5p
hsa-miR-1255a
hsa-miR-1255b-2-3p
hsa-miR-1255b-5p
hsa-miR-1258
hsa-miR-125a-3p
hsa-miR-125a-5p
hsa-miR-125b-2-3p
hsa-miR-125b-5p
hsa-miR-126-3p
hsa-miR-126-5p
hsa-miR-1260a
hsa-miR-1260b
hsa-miR-1261
hsa-miR-1262
hsa-miR-1263
hsa-miR-1266-5p
hsa-miR-1267
hsa-miR-1268a
hsa-miR-1268b
hsa-miR-1269a
hsa-miR-1269b
hsa-miR-1270
hsa-miR-1271-3p
hsa-miR-1271-5p
hsa-miR-1273h-3p
hsa-miR-1273h-5p
hsa-miR-1275
hsa-miR-1276
hsa-miR-1277-3p
hsa-miR-1277-5p
hsa-miR-128-1-5p
hsa-miR-128-3p
hsa-miR-1281
hsa-miR-1282
hsa-miR-1284
hsa-miR-1285-3p
hsa-miR-1285-5p
hsa-miR-1287-5p
hsa-miR-1289
hsa-miR-129-1-3p
hsa-miR-129-2-3p
hsa-miR-129-5p
hsa-miR-1290
hsa-miR-1291
hsa-miR-1292-3p
hsa-miR-1292-5p
hsa-miR-1293
hsa-miR-1295a
hsa-miR-1296-3p
hsa-miR-1296-5p
hsa-miR-1297
hsa-miR-1298-3p
hsa-miR-1299
hsa-miR-1301-3p
hsa-miR-1302
hsa-miR-1303
hsa-miR-1304-3p
hsa-miR-1304-5p
hsa-miR-1306-3p
hsa-miR-1306-5p
hsa-miR-1307-3p
hsa-miR-1307-5p
hsa-miR-130a-3p
hsa-miR-130a-5p
hsa-miR-130b-3p
hsa-miR-130b-5p
hsa-miR-132-3p
hsa-miR-132-5p
hsa-miR-1322
hsa-miR-1343-3p
hsa-miR-135a-5p
hsa-miR-135b-5p
hsa-miR-136-5p
hsa-miR-137-3p
hsa-miR-137-5p
hsa-miR-138-1-3p
hsa-miR-138-5p
hsa-miR-139-3p
hsa-miR-139-5p
hsa-miR-140-3p
hsa-miR-140-5p
hsa-miR-141-3p
hsa-miR-141-5p
hsa-miR-142-3p
hsa-miR-142-5p
hsa-miR-143-3p
hsa-miR-144-3p
hsa-miR-144-5p
hsa-miR-145-3p
hsa-miR-145-5p
hsa-miR-1468-3p
hsa-miR-1468-5p
hsa-miR-1469
hsa-miR-146a-3p
hsa-miR-146a-5p
hsa-miR-146b-5p
hsa-miR-147b-3p
hsa-miR-148a-3p
hsa-miR-148a-5p
hsa-miR-148b-3p
hsa-miR-148b-5p
hsa-miR-149-3p
hsa-miR-149-5p
hsa-miR-150-3p
hsa-miR-150-5p
hsa-miR-151a-3p
hsa-miR-151a-5p
hsa-miR-152-3p
hsa-miR-153-3p
hsa-miR-153-5p
hsa-miR-1537-3p
hsa-miR-1537-5p
hsa-miR-1538
hsa-miR-155-5p
hsa-miR-15a-3p
hsa-miR-15a-5p
hsa-miR-15b-3p
hsa-miR-15b-5p
hsa-miR-16-1-3p
hsa-miR-16-2-3p
hsa-miR-16-5p
hsa-miR-17-3p
hsa-miR-17-5p
hsa-miR-181a-2-3p
hsa-miR-181a-3p
hsa-miR-181a-5p
hsa-miR-181b-2-3p
hsa-miR-181b-3p
hsa-miR-181b-5p
hsa-miR-181c-3p
hsa-miR-181c-5p
hsa-miR-181d-3p
hsa-miR-181d-5p
hsa-miR-182-3p
hsa-miR-182-5p
hsa-miR-1825
hsa-miR-183-3p
hsa-miR-183-5p
hsa-miR-184
hsa-miR-1843
hsa-miR-185-3p
hsa-miR-185-5p
hsa-miR-186-3p
hsa-miR-186-5p
hsa-miR-187-3p
hsa-miR-188-3p
hsa-miR-188-5p
hsa-miR-18a-3p
hsa-miR-18a-5p
hsa-miR-18b-3p
hsa-miR-18b-5p
hsa-miR-1908-3p
hsa-miR-1908-5p
hsa-miR-1909-3p
hsa-miR-1909-5p
hsa-miR-190a-3p
hsa-miR-190a-5p
hsa-miR-190b-5p
hsa-miR-191-3p
hsa-miR-191-5p
hsa-miR-1910-3p
hsa-miR-1910-5p
hsa-miR-1913
hsa-miR-1914-3p
hsa-miR-1914-5p
hsa-miR-1915-3p
hsa-miR-1915-5p
hsa-miR-192-3p
hsa-miR-192-5p
hsa-miR-193a-3p
hsa-miR-193a-5p
hsa-miR-193b-3p
hsa-miR-193b-5p
hsa-miR-194-3p
hsa-miR-194-5p
hsa-miR-195-3p
hsa-miR-195-5p
hsa-miR-196a-1-3p
hsa-miR-196a-3p
hsa-miR-196a-5p
hsa-miR-196b-3p
hsa-miR-196b-5p
hsa-miR-197-3p
hsa-miR-197-5p
hsa-miR-1972
hsa-miR-1973
hsa-miR-1976
hsa-miR-198
hsa-miR-199a-3p
hsa-miR-199b-3p
hsa-miR-19a-3p
hsa-miR-19a-5p
hsa-miR-19b-1-5p
hsa-miR-19b-2-5p
hsa-miR-19b-3p
hsa-miR-200a-3p
hsa-miR-200a-5p
hsa-miR-200b-3p
hsa-miR-200b-5p
hsa-miR-200c-3p
hsa-miR-200c-5p
hsa-miR-203a-3p
hsa-miR-203b-3p
hsa-miR-204-5p
hsa-miR-205-5p
hsa-miR-2052
hsa-miR-2053
hsa-miR-2054
hsa-miR-206
hsa-miR-20a-3p
hsa-miR-20a-5p
hsa-miR-20b-3p
hsa-miR-20b-5p
hsa-miR-21-3p
hsa-miR-21-5p
hsa-miR-210-3p
hsa-miR-210-5p
hsa-miR-211-3p
hsa-miR-2110
hsa-miR-2113
hsa-miR-2117
hsa-miR-212-3p
hsa-miR-212-5p
hsa-miR-214-3p
hsa-miR-214-5p
hsa-miR-215-3p
hsa-miR-215-5p
hsa-miR-216a-3p
hsa-miR-216a-5p
hsa-miR-216b-3p
hsa-miR-216b-5p
hsa-miR-217-3p
hsa-miR-217-5p
hsa-miR-218-1-3p
hsa-miR-218-5p
hsa-miR-219a-2-3p
hsa-miR-219a-5p
hsa-miR-219b-5p
hsa-miR-22-3p
hsa-miR-22-5p
hsa-miR-221-3p
hsa-miR-221-5p
hsa-miR-222-3p
hsa-miR-222-5p
hsa-miR-223-3p
hsa-miR-224-3p
hsa-miR-224-5p
hsa-miR-2276-5p
hsa-miR-2277-3p
hsa-miR-2277-5p
hsa-miR-2278
hsa-miR-2355-3p
hsa-miR-2355-5p
hsa-miR-2392
hsa-miR-23a-3p
hsa-miR-23a-5p
hsa-miR-23b-3p
hsa-miR-23b-5p
hsa-miR-23c
hsa-miR-24-1-5p
hsa-miR-24-2-5p
hsa-miR-24-3p
hsa-miR-2467-5p
hsa-miR-25-3p
hsa-miR-25-5p
hsa-miR-2682-3p
hsa-miR-2682-5p
hsa-miR-26a-1-3p
hsa-miR-26a-2-3p
hsa-miR-26a-5p
hsa-miR-26b-3p
hsa-miR-26b-5p
hsa-miR-27a-3p
hsa-miR-27a-5p
hsa-miR-27b-3p
hsa-miR-27b-5p
hsa-miR-28-3p
hsa-miR-28-5p
hsa-miR-296-3p
hsa-miR-296-5p
hsa-miR-297
hsa-miR-29a-3p
hsa-miR-29a-5p
hsa-miR-29b-1-5p
hsa-miR-29b-2-5p
hsa-miR-29b-3p
hsa-miR-29c-3p
hsa-miR-29c-5p
hsa-miR-301a-3p
hsa-miR-301a-5p
hsa-miR-301b-3p
hsa-miR-301b-5p
hsa-miR-302b-3p
hsa-miR-302c-3p
hsa-miR-3059-3p
hsa-miR-3059-5p
hsa-miR-3064-3p
hsa-miR-3064-5p
hsa-miR-3065-3p
hsa-miR-3065-5p
hsa-miR-3074-3p
hsa-miR-3074-5p
hsa-miR-30a-3p
hsa-miR-30a-5p
hsa-miR-30b-3p
hsa-miR-30b-5p
hsa-miR-30c-1-3p
hsa-miR-30c-2-3p
hsa-miR-30c-5p
hsa-miR-30d-3p
hsa-miR-30d-5p
hsa-miR-30e-3p
hsa-miR-30e-5p
hsa-miR-31-3p
hsa-miR-31-5p
hsa-miR-3115
hsa-miR-3116
hsa-miR-3118
hsa-miR-3119
hsa-miR-3120-5p
hsa-miR-3124-3p
hsa-miR-3127-3p
hsa-miR-3127-5p
hsa-miR-3129-3p
hsa-miR-3129-5p
hsa-miR-3130-5p
hsa-miR-3131
hsa-miR-3132
hsa-miR-3133
hsa-miR-3134
hsa-miR-3135a
hsa-miR-3135b
hsa-miR-3137
hsa-miR-3138
hsa-miR-3140-3p
hsa-miR-3140-5p
hsa-miR-3141
hsa-miR-3143
hsa-miR-3144-3p
hsa-miR-3144-5p
hsa-miR-3145-5p
hsa-miR-3146
hsa-miR-3147
hsa-miR-3149
hsa-miR-3150a-5p
hsa-miR-3151-3p
hsa-miR-3152-3p
hsa-miR-3155a
hsa-miR-3155b
hsa-miR-3156-3p
hsa-miR-3156-5p
hsa-miR-3157-3p
hsa-miR-3157-5p
hsa-miR-3158-3p
hsa-miR-3158-5p
hsa-miR-3159
hsa-miR-3160-3p
hsa-miR-3160-5p
hsa-miR-3162-5p
hsa-miR-3163
hsa-miR-3164
hsa-miR-3167
hsa-miR-3168
hsa-miR-3169
hsa-miR-3170
hsa-miR-3171
hsa-miR-3173-5p
hsa-miR-3174
hsa-miR-3176
hsa-miR-3177-3p
hsa-miR-3177-5p
hsa-miR-3179
hsa-miR-3180-3p
hsa-miR-3180-5p
hsa-miR-3181
hsa-miR-3182
hsa-miR-3183
hsa-miR-3184-3p
hsa-miR-3184-5p
hsa-miR-3186-3p
hsa-miR-3187-3p
hsa-miR-3187-5p
hsa-miR-3188
hsa-miR-3189-3p
hsa-miR-3190-3p
hsa-miR-3192-3p
hsa-miR-3192-5p
hsa-miR-3193
hsa-miR-3194-3p
hsa-miR-3194-5p
hsa-miR-3195
hsa-miR-3196
hsa-miR-3198
hsa-miR-32-3p
hsa-miR-32-5p
hsa-miR-3200-3p
hsa-miR-3200-5p
hsa-miR-3202
hsa-miR-320a-3p
hsa-miR-320a-5p
hsa-miR-320b
hsa-miR-320c
hsa-miR-320d
hsa-miR-320e
hsa-miR-324-3p
hsa-miR-324-5p
hsa-miR-326
hsa-miR-328-3p
hsa-miR-328-5p
hsa-miR-330-3p
hsa-miR-330-5p
hsa-miR-331-3p
hsa-miR-331-5p
hsa-miR-335-3p
hsa-miR-335-5p
hsa-miR-337-3p
hsa-miR-338-3p
hsa-miR-338-5p
hsa-miR-339-3p
hsa-miR-339-5p
hsa-miR-33a-3p
hsa-miR-33a-5p
hsa-miR-33b-5p
hsa-miR-340-3p
hsa-miR-340-5p
hsa-miR-342-3p
hsa-miR-342-5p
hsa-miR-345-3p
hsa-miR-345-5p
hsa-miR-346
hsa-miR-34a-3p
hsa-miR-34a-5p
hsa-miR-34b-3p
hsa-miR-34b-5p
hsa-miR-3605-3p
hsa-miR-3605-5p
hsa-miR-3609
hsa-miR-361-3p
hsa-miR-361-5p
hsa-miR-3611
hsa-miR-3613-3p
hsa-miR-3613-5p
hsa-miR-3614-3p
hsa-miR-3615
hsa-miR-3617-5p
hsa-miR-3619-3p
hsa-miR-3619-5p
hsa-miR-362-3p
hsa-miR-362-5p
hsa-miR-3620-3p
hsa-miR-3620-5p
hsa-miR-3622a-3p
hsa-miR-363-3p
hsa-miR-3646
hsa-miR-3648
hsa-miR-3651
hsa-miR-3654
hsa-miR-3657
hsa-miR-3658
hsa-miR-365a-3p
hsa-miR-365a-5p
hsa-miR-365b-3p
hsa-miR-365b-5p
hsa-miR-3660
hsa-miR-3661
hsa-miR-3662
hsa-miR-3663-3p
hsa-miR-3664-3p
hsa-miR-3667-3p
hsa-miR-3668
hsa-miR-3670
hsa-miR-3674
hsa-miR-3675-5p
hsa-miR-3677-3p
hsa-miR-3677-5p
hsa-miR-3679-3p
hsa-miR-3679-5p
hsa-miR-3682-3p
hsa-miR-3684
hsa-miR-3685
hsa-miR-3686
hsa-miR-3689d
hsa-miR-369-3p
hsa-miR-3691-3p
hsa-miR-3691-5p
hsa-miR-3692-3p
hsa-miR-3692-5p
hsa-miR-3714
hsa-miR-374a-3p
hsa-miR-374a-5p
hsa-miR-374b-3p
hsa-miR-374b-5p
hsa-miR-374c-3p
hsa-miR-374c-5p
hsa-miR-375-3p
hsa-miR-376a-3p
hsa-miR-376b-3p
hsa-miR-378a-3p
hsa-miR-378a-5p
hsa-miR-378b
hsa-miR-378c
hsa-miR-378d
hsa-miR-378e
hsa-miR-378f
hsa-miR-378g
hsa-miR-378h
hsa-miR-378i
hsa-miR-378j
hsa-miR-380-3p
hsa-miR-381-5p
hsa-miR-382-5p
hsa-miR-3907
hsa-miR-3909
hsa-miR-3911
hsa-miR-3912-3p
hsa-miR-3912-5p
hsa-miR-3913-3p
hsa-miR-3914
hsa-miR-3915
hsa-miR-3916
hsa-miR-3922-3p
hsa-miR-3922-5p
hsa-miR-3925-5p
hsa-miR-3926
hsa-miR-3928-3p
hsa-miR-3928-5p
hsa-miR-3929
hsa-miR-3934-3p
hsa-miR-3934-5p
hsa-miR-3937
hsa-miR-3939
hsa-miR-3940-3p
hsa-miR-3940-5p
hsa-miR-3943
hsa-miR-3944-3p
hsa-miR-3944-5p
hsa-miR-3960
hsa-miR-421
hsa-miR-423-3p
hsa-miR-423-5p
hsa-miR-424-3p
hsa-miR-424-5p
hsa-miR-425-3p
hsa-miR-425-5p
hsa-miR-4254
hsa-miR-4259
hsa-miR-4263
hsa-miR-4277
hsa-miR-4284
hsa-miR-4286
hsa-miR-4289
hsa-miR-429
hsa-miR-4290
hsa-miR-4298
hsa-miR-4300
hsa-miR-4301
hsa-miR-432-3p
hsa-miR-4324
hsa-miR-4325
hsa-miR-4326
hsa-miR-433-5p
hsa-miR-4421
hsa-miR-4423-5p
hsa-miR-4424
hsa-miR-4426
hsa-miR-4427
hsa-miR-4428
hsa-miR-4429
hsa-miR-4431
hsa-miR-4433a-5p
hsa-miR-4433b-3p
hsa-miR-4433b-5p
hsa-miR-4435
hsa-miR-4437
hsa-miR-4438
hsa-miR-4440
hsa-miR-4443
hsa-miR-4444
hsa-miR-4445-3p
hsa-miR-4445-5p
hsa-miR-4446-3p
hsa-miR-4446-5p
hsa-miR-4449
hsa-miR-4452
hsa-miR-4454
hsa-miR-4455
hsa-miR-4458
hsa-miR-4463
hsa-miR-4466
hsa-miR-4467
hsa-miR-4469
hsa-miR-4470
hsa-miR-4473
hsa-miR-4474-5p
hsa-miR-4476
hsa-miR-4477b
hsa-miR-4484
hsa-miR-4485-3p
hsa-miR-4485-5p
hsa-miR-4488
hsa-miR-4489
hsa-miR-4492
hsa-miR-4494
hsa-miR-4496
hsa-miR-4497
hsa-miR-4498
hsa-miR-4499
hsa-miR-449a
hsa-miR-449b-5p
hsa-miR-449c-5p
hsa-miR-4501
hsa-miR-4502
hsa-miR-4503
hsa-miR-4507
hsa-miR-4508
hsa-miR-450a-1-3p
hsa-miR-450a-2-3p
hsa-miR-450a-5p
hsa-miR-450b-3p
hsa-miR-450b-5p
hsa-miR-4511
hsa-miR-4512
hsa-miR-4516
hsa-miR-4518
hsa-miR-451a
hsa-miR-452-3p
hsa-miR-452-5p
hsa-miR-4521
hsa-miR-4522
hsa-miR-4523
hsa-miR-4524a-5p
hsa-miR-4525
hsa-miR-4530
hsa-miR-4531
hsa-miR-4533
hsa-miR-4538
hsa-miR-4539
hsa-miR-454-3p
hsa-miR-454-5p
hsa-miR-455-3p
hsa-miR-455-5p
hsa-miR-4632-5p
hsa-miR-4633-5p
hsa-miR-4634
hsa-miR-4639-3p
hsa-miR-4640-3p
hsa-miR-4640-5p
hsa-miR-4641
hsa-miR-4642
hsa-miR-4643
hsa-miR-4644
hsa-miR-4645-3p
hsa-miR-4645-5p
hsa-miR-4646-3p
hsa-miR-4647
hsa-miR-4648
hsa-miR-4649-3p
hsa-miR-4649-5p
hsa-miR-4650-3p
hsa-miR-4652-3p
hsa-miR-4652-5p
hsa-miR-4654
hsa-miR-4655-5p
hsa-miR-4656
hsa-miR-4657
hsa-miR-4658
hsa-miR-466
hsa-miR-4661-3p
hsa-miR-4661-5p
hsa-miR-4664-3p
hsa-miR-4664-5p
hsa-miR-4665-5p
hsa-miR-4667-3p
hsa-miR-4667-5p
hsa-miR-4668-3p
hsa-miR-4668-5p
hsa-miR-4676-3p
hsa-miR-4676-5p
hsa-miR-4677-5p
hsa-miR-4680-3p
hsa-miR-4680-5p
hsa-miR-4685-3p
hsa-miR-4685-5p
hsa-miR-4686
hsa-miR-4688
hsa-miR-4689
hsa-miR-4690-3p
hsa-miR-4690-5p
hsa-miR-4691-3p
hsa-miR-4691-5p
hsa-miR-4693-3p
hsa-miR-4695-3p
hsa-miR-4695-5p
hsa-miR-4700-3p
hsa-miR-4700-5p
hsa-miR-4701-3p
hsa-miR-4701-5p
hsa-miR-4703-3p
hsa-miR-4704-5p
hsa-miR-4706
hsa-miR-4707-3p
hsa-miR-4707-5p
hsa-miR-4708-3p
hsa-miR-4709-5p
hsa-miR-4712-3p
hsa-miR-4712-5p
hsa-miR-4713-5p
hsa-miR-4716-3p
hsa-miR-4716-5p
hsa-miR-4717-3p
hsa-miR-4718
hsa-miR-4719
hsa-miR-4721
hsa-miR-4722-3p
hsa-miR-4723-3p
hsa-miR-4723-5p
hsa-miR-4725-3p
hsa-miR-4725-5p
hsa-miR-4726-3p
hsa-miR-4728-3p
hsa-miR-4728-5p
hsa-miR-4730
hsa-miR-4731-3p
hsa-miR-4731-5p
hsa-miR-4732-3p
hsa-miR-4732-5p
hsa-miR-4737
hsa-miR-4738-3p
hsa-miR-4739
hsa-miR-4741
hsa-miR-4742-3p
hsa-miR-4742-5p
hsa-miR-4743-5p
hsa-miR-4745-3p
hsa-miR-4745-5p
hsa-miR-4746-5p
hsa-miR-4747-3p
hsa-miR-4747-5p
hsa-miR-4748
hsa-miR-4749-3p
hsa-miR-4749-5p
hsa-miR-4750-3p
hsa-miR-4750-5p
hsa-miR-4753-3p
hsa-miR-4754
hsa-miR-4755-5p
hsa-miR-4756-3p
hsa-miR-4758-3p
hsa-miR-4758-5p
hsa-miR-4760-5p
hsa-miR-4761-3p
hsa-miR-4761-5p
hsa-miR-4762-3p
hsa-miR-4762-5p
hsa-miR-4763-3p
hsa-miR-4763-5p
hsa-miR-4764-5p
hsa-miR-4766-3p
hsa-miR-4767
hsa-miR-4768-5p
hsa-miR-4769-5p
hsa-miR-4776-3p
hsa-miR-4777-5p
hsa-miR-4778-3p
hsa-miR-4778-5p
hsa-miR-4781-3p
hsa-miR-4783-3p
hsa-miR-4783-5p
hsa-miR-4784
hsa-miR-4785
hsa-miR-4786-3p
hsa-miR-4787-3p
hsa-miR-4787-5p
hsa-miR-4788
hsa-miR-4791
hsa-miR-4793-5p
hsa-miR-4796-3p
hsa-miR-4799-5p
hsa-miR-4800-3p
hsa-miR-4801
hsa-miR-4802-3p
hsa-miR-4802-5p
hsa-miR-4804-3p
hsa-miR-483-3p
hsa-miR-483-5p
hsa-miR-484
hsa-miR-485-3p
hsa-miR-485-5p
hsa-miR-486-3p
hsa-miR-486-5p
hsa-miR-487a-5p
hsa-miR-487b-5p
hsa-miR-488-3p
hsa-miR-488-5p
hsa-miR-490-5p
hsa-miR-491-3p
hsa-miR-491-5p
hsa-miR-493-3p
hsa-miR-494-3p
hsa-miR-497-5p
hsa-miR-499a-3p
hsa-miR-499a-5p
hsa-miR-5000-3p
hsa-miR-5000-5p
hsa-miR-5001-3p
hsa-miR-5001-5p
hsa-miR-5004-5p
hsa-miR-5006-3p
hsa-miR-5006-5p
hsa-miR-5007-3p
hsa-miR-5008-3p
hsa-miR-5008-5p
hsa-miR-5009-3p
hsa-miR-5009-5p
hsa-miR-500a-3p
hsa-miR-500a-5p
hsa-miR-500b-3p
