mrna_id
B0213.15a.1
B0213.15b.1
B0213.17.1
B0213.2.1
B0213.3.1
B0213.4.1
B0213.5.1
B0213.6.1
B0213.8.1
B0218.1.1
B0218.1.2
B0218.1.3
B0218.2.1
B0218.3.1
B0218.5.1
B0218.6a.1
B0218.6b.1
B0222.11.1
B0222.3.1
B0222.4.1
B0222.6.1
B0222.7.1
B0222.8.1
B0222.9.1
B0228.4a.1
B0228.4c.1
B0228.4d.1
B0228.4e.1
B0228.5a.1
B0228.5b.1
B0228.7.1
B0228.7.2
B0238.1.1
B0238.10.1
B0238.10.2
B0238.11.1
B0238.12.1
B0238.12.2
B0238.9.1
B0240.1.1
B0240.2.1
B0240.3a.1
B0240.4.1
B0244.10b.1
B0244.16.1
B0244.17.1
B0244.2.1
B0244.6.1
B0250.1.1
B0250.10.1
B0250.18a.1
B0250.5.1
B0250.7b.1
B0250.9.1
B0252.1.1
B0252.11.1
B0252.2.1
B0252.3a.1
B0252.3a.2
B0252.3a.3
B0252.3a.4
B0252.3b.1
B0252.3c.1
B0252.4a.1
B0252.4b.1
B0261.1.1
B0261.2a.1
B0261.2b.1
B0261.4a.1
B0261.4b.1
B0261.7.1
B0261.8.1
B0272.1.1
B0272.2.1
B0272.3.1
B0272.4.1
B0273.1a.2
B0273.2.1
B0273.3.1
B0273.4a.1
B0273.4b.1
B0273.4c.1
B0273.4d.1
B0273.4d.2
B0273.4e.1
B0273.4f.1
B0280.10a.1
B0280.10b.1
B0280.10b.2
B0280.10b.3
B0280.10c.1
B0280.13.1
B0280.1a.1
B0280.1b.1
B0280.1b.2
B0280.2.1
B0280.3.1
B0280.3.2
B0280.4.1
B0280.7.1
B0280.8.1
B0280.9.1
B0281.3.1
B0284.1.1
B0284.3.1
B0285.1a.1
B0285.1a.2
B0285.1b.1
B0285.1b.2
B0285.1c.1
B0285.1c.2
B0285.3.1
B0285.4.1
B0285.5.1
B0285.5.2
B0285.5.3
B0285.6.1
B0285.7.1
B0285.8.1
B0285.9.1
B0286.1.1
B0286.1.2
B0286.2a.1
B0286.3.1
B0286.4a.1
B0286.4b.1
B0286.4c.1
B0286.4c.2
B0286.4c.3
B0286.4c.4
B0286.4c.5
B0286.4c.6
B0286.4c.7
B0286.4c.8
B0286.4c.9
B0286.4d.1
B0286.5.1
B0286.6.1
B0294.1.1
B0302.1a.1
B0302.1b.1
B0302.5.1
B0303.11a.1
B0303.11a.2
B0303.11b.1
B0303.14.1
B0303.15.1
B0303.2.1
B0303.2.2
B0303.3.1
B0303.3.2
B0303.4.1
B0303.4.2
B0303.7a.1
B0303.7b.1
B0303.9.1
B0304.1a.1
B0304.1a.2
B0304.1b.1
B0304.1c.1
B0304.4.1
B0304.9.1
B0310.1a.1
B0310.1b.1
B0310.2a.1
B0310.2b.1
B0310.5a.1
B0310.5b.1
B0310.6.1
B0331.2.1
B0334.1.1
B0334.11a.1
B0334.11b.1
B0334.13.1
B0334.15.1
B0334.15.2
B0334.2.1
B0334.3a.1
B0334.3b.1
B0334.4.1
B0334.5.1
B0334.6.1
B0334.8a.1
B0336.10.1
B0336.10.2
B0336.11a.1
B0336.11b.1
B0336.13.1
B0336.1a.1
B0336.1b.1
B0336.2.1
B0336.2.2
B0336.3a.1
B0336.3b.1
B0336.3c.1
B0336.3d.1
B0336.4a.1
B0336.4b.1
B0336.5a.1
B0336.5b.1
B0336.6.1
B0336.6.2
B0336.7a.1
B0336.7b.1
B0336.9a.1
B0336.9b.1
B0336.9b.2
B0336.9b.3
B0336.9b.4
B0336.9b.5
B0336.9b.6
B0336.9c.1
B0336.9c.2
B0336.9d.1
B0336.9e.1
B0336.9e.2
B0336.9e.3
B0344.2.1
B0348.4a.1
B0348.4b.1
B0348.4c.1
B0348.4d.1
B0348.4e.1
B0348.4f.1
B0348.4g.1
B0348.4h.1
B0348.4i.1
B0348.4j.1
B0348.4k.1
B0348.4l.1
B0348.4m.1
B0348.4n.1
B0348.4o.1
B0348.4p.1
B0348.4q.1
B0348.4r.1
B0348.4s.1
B0348.4t.1
B0348.4u.1
B0348.4v.1
B0348.4w.1
B0348.4x.1
B0348.4y.1
B0348.6a.1
B0348.6b.1
B0348.6c.1
B0350.2a.1
B0350.2b.1
B0350.2c.1
B0350.2d.1
B0350.2e.1
B0350.2f.1
B0350.2h.1
B0350.2i.1
B0350.2j.1
B0353.1a.1
B0353.1b.1
B0353.1c.1
B0353.1c.2
B0353.1d.1
B0353.1e.1
B0353.1e.2
B0361.10.1
B0361.10.2
B0361.11.1
B0361.2a.1
B0361.2b.1
B0361.3.1
B0361.5a.1
B0361.5b.1
B0361.6.1
B0361.7.1
B0361.7.2
B0361.8.1
B0361.9.1
B0365.1.1
B0365.3.1
B0365.3.2
B0365.6.1
B0365.7.1
B0365.9.1
B0379.1a.1
B0379.3a.1
B0379.3b.1
B0379.4a.1
B0379.4b.1
B0379.4c.1
B0391.5.1
B0391.9.1
B0393.1.1
B0393.2.1
B0393.2.2
B0393.3.1
B0393.4.1
B0393.5.1
B0393.6.1
B0393.7.1
B0395.1.1
B0395.1.2
B0395.2.1
B0395.3.1
B0395.3.2
B0395.3.3
B0399.1a.1
B0399.1b.1
B0399.1c.1
B0399.1d.1
B0399.1e.1
B0399.1f.1
B0399.2.1
B0403.2.1
B0403.3.1
B0403.3.2
B0403.4.1
B0403.5.1
B0403.6.1
B0410.2a.1
B0410.2b.1
B0410.3.1
B0412.2.1
B0412.3a.1
B0412.3b.1
B0412.3c.1
B0412.3d.1
B0412.3e.1
B0412.4.1
B0414.2.1
B0414.2.2
B0414.2.3
B0414.3.1
B0414.5.1
B0414.6.1
B0414.7a.1
B0414.7a.2
B0414.7b.1
B0414.8a.1
B0414.8b.1
B0416.1a.1
B0416.1b.1
B0416.3.1
B0416.5.1
B0416.6.1
B0416.7a.1
B0432.10.1
B0432.10.2
B0432.13.1
B0432.13.2
B0432.14a.1
B0432.3.1
B0432.4.1
B0432.7a.1
B0432.8.1
B0432.8.2
B0454.1.1
B0454.26.1
B0454.5.1
B0454.6.1
B0454.9.1
B0457.1a.1
B0457.1b.1
B0457.1c.1
B0457.2.1
B0457.4.1
B0457.6.1
B0462.3.1
B0462.4.1
B0462.5.1
B0464.1.1
B0464.2a.1
B0464.2a.2
B0464.2d.1
B0464.2d.2
B0464.3.1
B0464.4a.1
B0464.4a.2
B0464.4a.3
B0464.5a.1
B0464.5a.2
B0464.5b.1
B0464.5c.1
B0464.5d.1
B0464.6.1
B0464.6.2
B0464.7.1
B0464.8.1
B0464.9.1
B0478.1a.1
B0478.1b.1
B0491.1.1
B0491.2.1
B0491.2.2
B0491.5.1
B0491.6a.1
B0491.6b.1
B0491.7.1
B0491.8a.1
B0491.8b.1
B0491.8c.1
B0495.1.1
B0495.10a.1
B0495.10b.1
B0495.10c.1
B0495.2a.1
B0495.2b.1
B0495.4.1
B0495.5.1
B0495.5.2
B0495.6.1
B0495.7.1
B0495.8a.1
B0495.8b.1
B0495.8b.2
B0495.8b.3
B0495.9.1
B0496.11.1
B0496.3a.1
B0496.3a.2
B0496.3b.1
B0496.3c.1
B0496.3d.1
B0496.3e.1
B0496.3f.1
B0496.3g.1
B0496.3h.1
B0496.3h.2
B0496.3i.1
B0496.5.1
B0496.8.1
B0507.1.1
B0507.10.1
B0507.2.1
B0507.3a.1
B0511.1.1
B0511.10.1
B0511.11.1
B0511.12a.1
B0511.12b.1
B0511.13a.1
B0511.13b.1
B0511.4.1
B0511.5.1
B0511.6.1
B0511.7.1
B0511.8.1
B0511.9a.1
B0511.9b.1
B0511.9c.1
B0511.9d.1
B0513.1a.1
B0513.1b.1
B0513.1c.1
B0513.2a.1
B0513.2a.2
B0513.3a.1
B0513.3b.1
B0513.5a.1
B0513.5b.1
B0523.5.1
B0524.6.1
B0545.1a.1
B0545.1b.1
B0545.1b.2
B0545.1b.3
B0546.1.1
B0546.2a.1
B0546.2b.1
B0546.3a.1
B0546.3b.1
B0546.3c.1
B0546.4a.1
B0547.1.1
B0547.4a.1
B0547.4b.1
B0554.6.1
B0554.7a.1
B0563.18.1
B0563.2a.1
B0563.2a.2
B0563.2b.1
B0563.4.1
B0563.6a.1
B0563.6b.1
B0563.6b.2
B0564.10a.1
B0564.10b.1
B0564.10c.1
B0564.10d.1
B0564.11.1
B0564.11.2
B0564.1a.1
B0564.1a.2
B0564.1a.3
B0564.1b.1
B0564.1b.2
B0564.1c.1
B0564.2a.1
B0564.3.1
B0564.6.1
B0564.7a.1
B0564.7b.1
B0564.9.1
BE0003N10.1.1
BE0003N10.2.1
BE0003N10.3a.1
BE10.2.1
BE10.2.2
BE10.3.1
C01A2.2a.1
C01A2.2b.1
C01A2.3.1
C01A2.4.1
C01A2.5.1
C01A2.7a.1
C01B10.10.1
C01B10.11.1
C01B10.3.1
C01B10.44.1
C01B10.4a.1
C01B10.5a.1
C01B10.5b.1
C01B10.5c.1
C01B10.6a.1
C01B10.6b.1
C01B10.6c.1
C01B10.8.1
C01B10.9.1
C01B12.1.1
C01B12.2.1
C01B12.3.1
C01B12.4.1
C01B4.10.1
C01B4.3.1
C01B4.5.1
C01B4.7a.1
C01B4.7c.1
C01B4.8a.1
C01B4.8b.1
C01B4.9a.1
C01B4.9b.1
C01B4.9c.1
C01B4.9d.1
C01B7.1a.1
C01B7.1a.2
C01B7.1b.1
C01B7.1b.2
C01B7.1c.1
C01B7.1c.2
C01B7.1d.1
C01B7.4a.1
C01B7.4b.1
C01B7.6.1
C01B7.7.1
C01B9.1a.1
C01B9.1b.1
C01C10.1a.1
C01C10.1b.1
C01C10.2b.1
C01C10.3.1
C01C10.4.1
C01C4.1.1
C01C4.3a.1
C01C4.3a.2
C01C4.3a.3
C01C4.3a.4
C01C4.3b.1
C01C4.3b.2
C01C4.3c.1
C01C4.3d.1
C01C4.3f.1
C01C7.1a.1
C01C7.1b.1
C01F1.1.1
C01F1.2.1
C01F1.3a.1
C01F1.3b.1
C01F1.4.1
C01F1.5.1
C01F1.6.1
C01F4.2a.1
C01F4.2b.1
C01F6.1.1
C01F6.2.1
C01F6.4a.1
C01F6.4c.1
C01F6.6a.1
C01F6.6b.1
C01F6.6c.1
C01F6.6d.1
C01F6.6f.1
C01F6.6g.1
C01F6.6h.1
C01F6.6i.1
C01F6.8a.1
C01F6.8b.1
C01F6.9a.1
C01G10.10a.1
C01G10.11a.1
C01G10.11b.1
C01G10.11c.1
C01G10.11d.1
C01G10.11e.1
C01G10.11f.1
C01G10.12.1
C01G10.15.1
C01G10.18.1
C01G10.3.1
C01G10.4.1
C01G10.6.1
C01G10.7.1
C01G10.8.1
C01G10.8.2
C01G10.9.1
C01G12.1.1
C01G12.10.1
C01G12.11.1
C01G12.2.1
C01G12.6.1
C01G12.9.1
C01G5.25.1
C01G5.4a.1
C01G5.5.1
C01G5.6.1
C01G5.7b.1
C01G5.8a.1
C01G5.8b.1
C01G5.8b.2
C01G5.9.1
C01G6.1a.1
C01G6.1b.1
C01G6.1b.2
C01G6.2.1
C01G6.2.2
C01G6.4.1
C01G6.5.1
C01G6.6a.1
C01G6.7.1
C01G6.8a.1
C01G6.8b.1
C01G6.8c.1
C01G6.8c.2
C01G8.2.1
C01G8.3.1
C01G8.4.1
C01G8.4.2
C01G8.5a.1
C01G8.5b.1
C01G8.6.1
C01G8.9a.1
C01G8.9a.2
C01G8.9c.1
C01G8.9d.1
C01H6.2.1
C01H6.4.1
C01H6.4.2
C01H6.5a.1
C01H6.5b.1
C01H6.5c.1
C01H6.5d.1
C01H6.5e.1
C01H6.5f.1
C01H6.6.1
C01H6.7a.1
C01H6.7a.2
C01H6.7b.1
C01H6.8a.1
C01H6.8b.1
C01H6.9.1
C02A12.1.1
C02A12.6.1
C02B10.1.1
C02B10.2.1
C02B10.3.1
C02B10.4.1
C02B10.5a.1
C02B10.5a.2
C02B10.5b.1
C02B10.6.1
C02B4.1a.1
C02B4.1b.1
C02B4.2.1
C02B4.4.1
C02B8.1.1
C02B8.12.1
C02B8.3.1
C02B8.4.1
C02B8.4.2
C02B8.5.1
C02B8.6.1
C02C2.1.1
C02C2.3.1
C02C2.4.1
C02C2.5.1
C02C6.1a.1
C02C6.1b.1
C02C6.2a.1
C02C6.2b.1
C02C6.3a.1
C02C6.3b.1
C02C6.3c.1
C02D4.1.1
C02D4.2a.1
C02D4.2b.1
C02D4.2d.1
C02D4.2e.1
C02D4.2f.1
C02D4.2g.1
C02D5.1.1
C02D5.2a.1
C02D5.3.1
C02D5.4.1
C02D5.4.2
C02E11.1a.1
C02E11.1b.1
C02E7.1a.1
C02E7.1b.1
C02E7.2.1
C02E7.4b.1
C02E7.6.1
C02E7.7.1
C02F12.1a.1
C02F12.1b.1
C02F12.1c.1
C02F12.3.1
C02F12.3.2
C02F12.4.1
C02F12.5.1
C02F12.7.1
C02F12.8.1
C02F4.1.1
C02F4.2a.1
C02F4.2a.2
C02F4.2b.1
C02F4.2c.1
C02F4.2c.2
C02F4.4.1
C02F5.1.1
C02F5.12.1
C02F5.13.1
C02F5.14.1
C02F5.3.1
C02F5.4.1
C02F5.6b.1
C02F5.7a.1
C02F5.7a.2
C02F5.7b.1
C02F5.8.1
C02F5.9.1
C02G6.2.1
C02H7.2.1
C02H7.3a.1
C02H7.3b.1
C03A3.1a.1
C03A3.2.1
C03A7.11.1
C03A7.14.1
C03A7.4.1
C03A7.7.1
C03A7.8.1
C03B1.1.1
C03B1.12.1
C03B1.14.1
C03B1.5.1
C03B1.7a.1
C03B1.7b.1
C03B8.4.1
C03C10.1.1
C03C10.1.2
C03C10.1.3
C03C10.2.1
C03C10.3.1
C03C10.4.1
C03D6.1.1
C03D6.3a.1
C03D6.3b.1
C03D6.4.1
C03D6.8.1
C03E10.3.1
C03E10.3.2
C03E10.3.3
C03E10.4.1
C03E10.5.1
C03F11.1.1
C03F11.2.1
C03F11.3.1
C03F11.4.1
C03F11.4.2
C03F11.4.3
C03G5.1.1
C03G5.10.1
C03G5.11.1
C03G5.2.1
C03G5.7.1
C03G5.7.2
C03G5.8.1
C03G6.10.1
C03G6.11.1
C03G6.12a.1
C03G6.12b.1
C03G6.14.1
C03G6.15.1
C03G6.16.1
C03G6.19.1
C03G6.3a.1
C03G6.6.1
C03G6.9.1
C03H12.1a.1
C03H12.1d.1
C03H12.1e.1
C03H12.1e.2
C03H12.1f.2
C03H12.1f.3
C03H5.1.1
C03H5.2.1
C03H5.3a.1
C03H5.3b.1
C03H5.4a.1
C03H5.5.1
C03H5.6.1
C04A11.1a.1
C04A11.1b.1
C04A11.2.1
C04A11.3a.1
C04A11.3b.1
C04A11.4a.1
C04A11.4b.1
C04A2.1.1
C04A2.1.2
C04A2.3a.1
C04A2.3b.1
C04A2.3c.1
C04A2.3c.2
C04A2.3c.3
C04A2.3c.4
C04A2.3c.5
C04A2.3c.6
C04A2.3c.7
C04A2.3d.1
C04A2.3e.1
C04A2.3f.1
C04A2.3g.1
C04A2.3h.1
C04A2.3i.1
C04A2.3j.1
C04A2.3k.1
C04A2.3l.1
C04A2.3m.1
C04A2.3n.1
C04A2.3o.1
C04A2.3p.1
C04A2.3q.1
C04A2.3r.1
C04A2.7a.1
C04A2.7b.1
C04A2.7c.1
C04A2.7d.1
C04B4.1.1
C04B4.5.1
C04C11.2.1
C04C11.2.2
C04C3.2.1
C04C3.3.1
C04C3.7.1
C04D8.1a.1
C04D8.1b.1
C04D8.1d.1
C04D8.1e.1
C04D8.1f.1
C04D8.1g.1
C04E12.4.1
C04E6.11.1
C04E6.12b.1
C04E6.12c.1
C04E6.7.1
C04E7.2.1
C04E7.3.1
C04E7.5.1
C04F1.1.1
C04F1.3.1
C04F12.1.1
C04F12.10.1
C04F12.3.1
C04F12.4.1
C04F12.8.1
C04F5.1.1
C04F5.2a.1
C04F5.2b.1
C04F5.3.1
C04F5.7.1
C04F5.8.1
C04F5.9.1
C04F6.4a.1
C04F6.5.1
C04G2.10a.1
C04G2.10b.1
C04G2.10c.1
C04G2.11.1
C04G2.1a.1
C04G2.2.1
C04G2.6.1
C04G2.7.1
C04G2.8.1
C04G6.11.1
C04G6.1a.1
C04G6.1b.1
C04G6.1c.1
C04G6.1c.2
C04G6.3.1
C04G6.4.1
C04G6.7.1
C04H5.1.1
C04H5.6a.1
C05A2.1.1
C05A9.1a.1
C05A9.1b.1
C05A9.2.1
C05B10.1a.1
C05B10.1b.1
C05B5.3.1
C05B5.4.1
C05B5.5a.1
C05B5.5a.2
C05B5.7a.1
C05B5.7a.2
C05B5.7b.1
C05B5.8.1
C05C10.2a.1
C05C10.2b.1
C05C10.2c.1
C05C10.2c.2
C05C10.2d.1
C05C10.3.1
C05C10.4.1
C05C10.4.2
C05C10.5a.1
C05C10.6a.1
C05C10.6b.1
C05C10.6c.1
C05C10.7.1
C05C12.3.1
C05C12.4.1
C05C8.2.1
C05C8.3.1
C05C8.4.1
C05C8.6.1
C05C8.7.1
C05C8.8.1
C05C8.9a.1
C05C8.9b.1
C05C8.9b.2
C05C9.1.1
C05C9.2.1
C05D10.1a.1
C05D10.1b.1
C05D10.1c.1
C05D10.2a.1
C05D10.3a.1
C05D10.3b.1
C05D10.4a.1
C05D10.4b.1
C05D10.4c.1
C05D11.1.1
C05D11.10.1
C05D11.11a.1
C05D11.11a.2
C05D11.11a.3
C05D11.11b.1
C05D11.12.1
C05D11.13a.1
C05D11.13a.2
C05D11.13b.1
C05D11.13b.2
C05D11.2.1
C05D11.3.1
C05D11.4.1
C05D11.6a.1
C05D11.6a.2
C05D11.6b.1
C05D11.6c.1
C05D11.7a.1
C05D11.7b.1
C05D11.8.1
C05D11.9.1
C05D12.1.1
C05D12.1.2
C05D12.2.1
C05D12.3a.1
C05D12.3c.1
C05D12.3c.2
C05D12.3c.3
C05D12.4.1
C05D12.7.1
C05D2.10a.1
C05D2.10b.1
C05D2.1a.1
C05D2.1b.1
C05D2.1c.1
C05D2.1c.2
C05D2.1c.3
C05D2.1e.1
C05D2.3.1
C05D2.4a.1
C05D2.4b.1
C05D2.5.1
C05D2.6a.1
C05D2.6b.1
C05D2.8.1
C05D9.1.1
C05D9.3a.1
C05D9.3b.1
C05D9.5.1
C05D9.7.1
C05D9.9a.1
C05D9.9b.1
C05E11.1a.1
C05E11.1b.1
C05E11.3a.1
C05E11.3b.1
C05E11.4.1
C05E11.5.1
C05E11.7.1
C05E11.8a.1
C05E4.1.1
C05E4.1.2
C05E4.10.1
C05E4.11.1
C05E4.12.1
C05E4.15a.1
C05E4.15b.1
C05E4.3.1
C05E4.9a.1
C05E4.9b.1
C05E7.1.1
C05E7.2.1
C05E7.3.1
C05E7.4.1
C05G5.1.1
C05G5.1.2
C05G5.1.3
C05G5.1.4
C05G5.2a.1
C05G5.2b.1
C05G5.3.1
C05G5.4.1
C05G5.7.1
C05G6.1.1
C05H8.1a.1
C05H8.1b.1
C06A1.1.1
C06A1.3.1
C06A1.5.1
C06A12.19.1
C06A12.3a.1
C06A12.4a.1
C06A12.4b.1
C06A12.5.1
C06A5.1.1
C06A5.11a.1
C06A5.12.1
C06A5.2.1
C06A5.3a.1
C06A5.3b.1
C06A5.6.1
C06A5.6.2
C06A5.6.3
C06A5.7a.1
C06A5.7a.2
C06A5.7b.1
C06A5.9.1
C06A6.2a.1
C06A6.2b.1
C06A6.3.1
C06A6.4a.1
C06A6.4b.1
C06A6.5.1
C06A6.7.1
C06A8.1a.1
C06A8.1b.1
C06A8.1b.2
C06A8.2.1
C06A8.3.1
C06A8.4.1
C06A8.4.2
C06A8.5.1
C06A8.6.1
C06A8.7.1
C06A8.8a.1
C06A8.8b.1
C06A8.8c.1
C06A8.8e.1
C06A8.8h.1
C06A8.9a.1
C06A8.9b.1
C06B3.10.1
C06B3.2.1
C06B3.3.1
C06B3.5.1
C06B3.6.1
C06B8.2a.1
C06B8.2b.1
C06B8.2b.2
C06B8.2b.3
C06B8.2c.1
C06B8.2d.1
C06B8.4.1
C06B8.7.1
C06B8.8.1
C06B8.8.2
C06B8.8.3
C06B8.8.4
C06C3.1a.1
C06C3.1b.1
C06C3.1c.1
C06C3.1d.1
C06C3.4.1
C06C3.6.2
C06C6.4.1
C06C6.5a.1
C06C6.5a.2
C06C6.5a.3
C06C6.7.1
C06E1.1.1
C06E1.10.1
C06E1.3.1
C06E1.4.1
C06E1.7.1
C06E1.8.1
C06E1.9.1
C06E2.1.1
C06E2.3.1
C06E2.5.1
C06E2.9.1
C06E4.2a.1
C06E4.2a.2
C06E4.7.1
C06E7.1a.1
C06E7.2a.1
C06E7.2b.1
C06E7.3a.1
C06E7.4a.1
C06E7.4b.1
C06E7.7.1
C06E7.88.1
C06E8.3a.1
C06E8.3b.1
C06E8.3c.1
C06E8.3d.1
C06E8.5.1
C06G1.1a.1
C06G1.1b.1
C06G1.2.1
C06G1.4.1
C06G3.10.1
C06G3.1a.1
C06G3.1b.1
C06G3.2.1
C06G3.5a.1
C06G3.5b.1
C06G3.5b.2
C06G3.6.1
C06G3.6.2
C06G3.7a.1
C06G3.7b.1
C06G3.9.1
C06G4.1.1
C06G4.2a.1
C06G4.2a.2
C06G4.2b.1
C06G4.2b.2
C06G4.2c.1
C06G4.2d.1
C06G4.5.1
C06G4.6.1
C06G8.1.1
C06G8.2.1
C06G8.3b.1
C06G8.3c.1
C06G8.4.1
C06H2.1.1
C06H2.2.1
C06H2.3a.1
C06H2.3b.1
C06H2.4.1
C06H2.5a.1
C06H2.5a.2
C06H2.5b.1
C06H2.6a.1
C06H2.6a.2
C06H2.6b.1
C06H5.1.1
C06H5.2.1
C06H5.6a.1
C06H5.6a.2
C06H5.6b.1
C06H5.7.1
C07A12.1a.1
C07A12.1b.1
C07A12.1c.1
C07A12.3a.1
C07A12.3b.1
C07A12.4.1
C07A12.4.2
C07A12.5a.1
C07A12.5b.1
C07A12.7a.1
C07A12.7a.2
C07A12.7b.1
C07A12.7c.1
C07A12.7c.2
C07A4.1.1
C07A4.2.1
C07A4.3.1
C07A9.10.1
C07A9.11.1
C07A9.12.1
C07A9.2.1
C07A9.2.2
C07A9.3a.1
C07A9.3b.1
C07A9.3c.1
C07A9.3d.1
C07A9.4.1
C07A9.5.1
C07A9.6.1
C07A9.7a.1
C07A9.7b.1
C07A9.8.1
C07A9.9.1
C07B5.2.1
C07B5.4a.1
C07B5.4b.1
C07B5.5.1
C07B5.8.1
C07D10.2a.1
C07D10.2b.1
C07D10.3.1
C07D10.4.1
C07D8.6.1
C07E3.10.1
C07E3.1a.1
C07E3.1b.1
C07E3.2.1
C07E3.3b.1
C07E3.4.1
C07E3.5.1
C07E3.5.2
C07E3.5.3
C07F11.1.1
C07F11.2.1
C07G1.1.1
C07G1.3a.1
C07G1.3a.2
C07G1.3c.1
C07G1.4a.1
C07G1.4b.1
C07G1.5.1
C07G1.5.2
C07G1.5.3
C07G1.7.1
C07G1.8.1
C07G2.1a.1
C07G2.2a.1
C07G2.2b.1
C07G2.2b.2
C07G2.2c.1
C07G2.2d.1
C07G2.2d.2
C07G2.2d.3
C07G2.2d.4
C07G2.3.1
C07G3.10.1
C07G3.8b.1
C07G3.9a.1
C07G3.9a.2
C07G3.9a.3
C07G3.9b.1
C07H4.1a.1
C07H4.1b.1
C07H4.2.1
C07H6.1.1
C07H6.3.1
C07H6.4.1
C07H6.5.1
C07H6.6.1
C07H6.7.1
C07H6.7.2
C07H6.8.1
C07H6.8.2
C07H6.8.3
C08A9.1.1
C08A9.6.1
C08B11.1.1
C08B11.2.1
C08B11.3a.1
C08B11.3b.1
C08B11.4.1
C08B11.5.1
C08B11.6.1
C08B11.7.1
C08B11.7.2
C08B11.8.1
C08B11.8.2
C08B11.9.1
C08B6.10.1
C08B6.11.1
C08B6.11.2
C08B6.1a.1
C08B6.1b.1
C08B6.3a.1
C08B6.3b.1
C08B6.4a.1
C08B6.4b.1
C08B6.7a.1
C08B6.7a.2
C08B6.7b.1
C08B6.7b.2
C08B6.7c.1
C08B6.8a.1
C08B6.9.1
C08C3.1a.1
C08C3.1b.1
C08C3.1c.1
C08C3.3.1
C08C3.4a.1
C08C3.4b.1
C08D8.1.1
C08D8.2a.1
C08D8.2b.1
C08D8.2b.2
C08D8.7.1
C08D8.7.2
C08E3.15.1
C08E3.3.1
C08E3.8.1
C08E8.10.1
C08E8.2.1
C08F1.10.1
C08F1.11.1
C08F1.3.1
C08F1.4a.1
C08F1.4a.2
C08F1.4a.3
C08F1.4b.1
C08F1.5.1
C08F1.6.1
C08F1.8.1
C08F11.10.1
C08F11.13a.1
C08F11.13b.1
C08F11.13c.1
C08F11.13c.2
C08F11.5a.1
C08F11.8.1
C08F11.8.2
C08F8.1a.1
C08F8.1b.1
C08F8.2b.1
C08F8.2c.1
C08F8.3a.1
C08F8.3b.1
C08F8.4b.1
C08F8.4c.1
C08F8.6.1
C08F8.7.1
C08F8.8.1
C08F8.9.1
C08G5.4a.1
C08G5.4b.1
C08G5.6.1
