mirna_id	mrna_id	gene_id	source_type	species
cel-miR-57-5p	F27C8.1.1	WBGene00000002	hyb	worm
cel-miR-1820-5p	F27C8.1.1	WBGene00000002	hyb	worm
cel-miR-51-5p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-82-3p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-58a-3p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-62	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-64-5p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-90-3p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-54-3p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-71-5p	F07C3.7.1	WBGene00000003	hyb	worm
cel-miR-58a-3p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-60-3p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-73-3p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-80-3p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-229-5p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-86-5p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-64-5p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-81-3p	F52H2.2b.1	WBGene00000004	hyb	worm
cel-miR-51-5p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-52-5p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-233-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-82-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-1-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-80-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-79-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-46-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-2-3p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-64-5p	C55C2.5a.1	WBGene00000006	hyb	worm
cel-miR-54-3p	T11F9.4a.1	WBGene00000007	hyb	worm
cel-miR-52-5p	T11F9.4a.1	WBGene00000007	hyb	worm
cel-miR-46-3p	T11F9.4a.1	WBGene00000007	hyb	worm
cel-miR-83-3p	T11F9.4a.1	WBGene00000007	hyb	worm
cel-miR-51-5p	F54D12.3.1	WBGene00000008	hyb	worm
cel-miR-229-5p	F54D12.3.1	WBGene00000008	hyb	worm
cel-miR-65-5p	F54D12.3.1	WBGene00000008	hyb	worm
cel-miR-64-5p	F54D12.3.1	WBGene00000008	hyb	worm
cel-miR-245-3p	T22H6.5.1	WBGene00000016	hyb	worm
cel-miR-54-3p	T22H6.7.1	WBGene00000017	hyb	worm
cel-miR-52-5p	T22H6.7.1	WBGene00000017	hyb	worm
cel-miR-238-3p	T22H6.7.1	WBGene00000017	hyb	worm
cel-miR-53-5p	T22H6.7.1	WBGene00000017	hyb	worm
cel-miR-45-3p	M79.1a.1	WBGene00000018	hyb	worm
cel-miR-52-5p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-82-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-58a-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-54-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-60-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-45-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-241-5p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-44-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-62	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-49-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-64-5p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-235-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-238-3p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-53-5p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-71-5p	M79.1b.1	WBGene00000018	hyb	worm
cel-miR-80-3p	C24F3.5a.1	WBGene00000019	hyb	worm
cel-miR-51-5p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-52-5p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-72-5p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-35-3p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-56-3p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-2-3p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-64-5p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-54-3p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-53-5p	F12B6.1a.1	WBGene00000020	hyb	worm
cel-miR-788-5p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-52-5p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-72-5p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-58a-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-45-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-80-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-46-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-235-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-54-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-238-3p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-71-5p	Y39D8C.1.1	WBGene00000022	hyb	worm
cel-miR-788-5p	AC3.3.1	WBGene00000024	hyb	worm
cel-miR-72-5p	AC3.3.1	WBGene00000024	hyb	worm
cel-miR-1-3p	AC3.3.1	WBGene00000024	hyb	worm
cel-miR-228-5p	AC3.3.1	WBGene00000024	hyb	worm
cel-miR-73-3p	AC3.3.1	WBGene00000024	hyb	worm
cel-miR-228-5p	C03A7.7.1	WBGene00000029	hyb	worm
cel-miR-54-3p	C03A7.8.1	WBGene00000030	hyb	worm
cel-miR-72-5p	C03A7.8.1	WBGene00000030	hyb	worm
cel-miR-72-5p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-58a-3p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-228-5p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-73-3p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-48-5p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-34-5p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-54-3p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-84-5p	C03A7.14.1	WBGene00000031	hyb	worm
cel-miR-72-5p	F35A5.3.1	WBGene00000033	hyb	worm
cel-miR-34-5p	F35A5.3.1	WBGene00000033	hyb	worm
cel-miR-60-3p	F35A5.3.1	WBGene00000033	hyb	worm
cel-miR-74-3p	F35A5.3.1	WBGene00000033	hyb	worm
cel-miR-71-5p	F35A5.3.1	WBGene00000033	hyb	worm
cel-miR-72-5p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-58a-3p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-34-5p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-124-3p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-73-3p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-66-5p	T01D1.6.1	WBGene00000034	hyb	worm
cel-miR-52-5p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-1-3p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-62	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-231-3p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-238-3p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-70-3p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-71-5p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-87-3p	W09B12.1.1	WBGene00000035	hyb	worm
cel-miR-58a-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-1-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-241-5p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-71-5p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-80-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-56-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-86-5p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-48-5p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-47-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-let-7-5p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-235-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-83-3p	Y44E3A.2.1	WBGene00000036	hyb	worm
cel-miR-1-3p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-241-5p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-80-3p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-48-5p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-let-7-5p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-2-3p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-64-5p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-54-3p	Y44E3A.2.2	WBGene00000036	hyb	worm
cel-miR-57-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-51-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-228-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-1-3p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-80-3p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-66-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-50-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-90-3p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-lin-4-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-71-5p	Y48B6A.8.1	WBGene00000037	hyb	worm
cel-miR-80-3p	Y48B6A.7.1	WBGene00000038	hyb	worm
cel-miR-72-5p	Y48B6A.7.1	WBGene00000038	hyb	worm
cel-miR-1-3p	Y48B6A.7.1	WBGene00000038	hyb	worm
cel-miR-51-5p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-58a-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-54-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-229-5p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-44-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-240-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-235-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-65-5p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-77-3p	C42D8.5.1	WBGene00000039	hyb	worm
cel-miR-788-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-72-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-82-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-1-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-58a-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-797-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-229-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-80-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-86-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-54-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-238-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-84-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-81-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-57-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-52-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-228-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-50-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-48-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-47-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-46-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-let-7-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-2-3p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-64-5p	ZK455.1.1	WBGene00000040	hyb	worm
cel-miR-788-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-51-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-72-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-82-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-1-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-58a-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-73-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-241-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-80-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-63-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-74-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-229-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-66-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-54-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-239a-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-238-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-70-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-52-5p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-47-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-46-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-90-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-83-3p	F54H12.1a.1	WBGene00000041	hyb	worm
cel-miR-54-3p	K11G12.2.1	WBGene00000042	hyb	worm
cel-miR-80-3p	K11G12.2.1	WBGene00000042	hyb	worm
cel-let-7-5p	K11G12.2.1	WBGene00000042	hyb	worm
cel-miR-83-3p	K11G12.7.1	WBGene00000043	hyb	worm
cel-miR-238-3p	K03F8.2.1	WBGene00000044	hyb	worm
cel-miR-52-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-58a-3p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-1-3p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-241-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-80-3p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-44-3p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-48-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-let-7-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-795-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-239a-5p	ZC504.2.1	WBGene00000047	hyb	worm
cel-miR-241-5p	ZC504.2.2	WBGene00000047	hyb	worm
cel-miR-48-5p	ZC504.2.2	WBGene00000047	hyb	worm
cel-let-7-5p	ZC504.2.2	WBGene00000047	hyb	worm
cel-miR-62	C40C9.2.1	WBGene00000048	hyb	worm
cel-miR-58a-3p	R02E12.8.1	WBGene00000049	hyb	worm
cel-miR-54-3p	R01E6.4a.1	WBGene00000051	hyb	worm
cel-miR-52-5p	R01E6.4a.1	WBGene00000051	hyb	worm
cel-miR-54-3p	F25G6.4.1	WBGene00000054	hyb	worm
cel-miR-58a-3p	F25G6.4.1	WBGene00000054	hyb	worm
cel-miR-1-3p	F25G6.4.1	WBGene00000054	hyb	worm
cel-miR-73-3p	F25G6.4.1	WBGene00000054	hyb	worm
cel-miR-52-5p	F25G6.3.1	WBGene00000055	hyb	worm
cel-let-7-5p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-1-3p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-2-3p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-90-3p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-54-3p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-53-5p	F25G6.3.1	WBGene00000055	hyb	worm
cel-miR-52-5p	F28F8.1.1	WBGene00000057	hyb	worm
cel-miR-53-5p	F28F8.1.1	WBGene00000057	hyb	worm
cel-miR-54-3p	C31H5.3a.1	WBGene00000058	hyb	worm
cel-miR-80-3p	C31H5.3a.1	WBGene00000058	hyb	worm
cel-miR-2-3p	C31H5.3a.1	WBGene00000058	hyb	worm
cel-miR-52-5p	R06A4.10a.1	WBGene00000059	hyb	worm
cel-miR-238-3p	R06A4.10a.1	WBGene00000059	hyb	worm
cel-miR-52-5p	F27B3.2a.1	WBGene00000060	hyb	worm
cel-miR-65-5p	F27B3.2a.1	WBGene00000060	hyb	worm
cel-miR-79-3p	F59B1.9b.1	WBGene00000062	hyb	worm
cel-miR-58a-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-1-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-60-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-45-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-80-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-124-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-70-3p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-71-5p	T04C12.6.1	WBGene00000063	hyb	worm
cel-miR-57-5p	T04C12.5.1	WBGene00000064	hyb	worm
cel-miR-44-3p	T04C12.5.1	WBGene00000064	hyb	worm
cel-miR-73-3p	T04C12.5.1	WBGene00000064	hyb	worm
cel-miR-72-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-55-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-1-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-60-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-241-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-44-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-74-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-230-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-54-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-239a-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-81-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-52-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-228-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-50-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-48-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-47-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-46-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-124-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-2-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-65-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-53-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-51-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-230-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-58a-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-238-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-82-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-788-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-80-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-229-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-86-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-235-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-238-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-70-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-71-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-45-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-231-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-let-7-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-64-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-90-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-lin-4-5p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-83-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-87-3p	T04C12.4.2	WBGene00000065	hyb	worm
cel-miR-233-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-72-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-1-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-60-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-241-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-44-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-37-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-54-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-795-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-84-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-52-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-75-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-228-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-50-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-56-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-48-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-47-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-46-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-51-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-788-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-58a-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-82-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-238-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-80-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-229-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-86-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-79-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-235-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-70-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-71-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-253-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-45-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-let-7-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-64-5p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-87-3p	M03F4.2a.1	WBGene00000066	hyb	worm
cel-miR-788-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-51-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-72-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-58a-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-1-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-82-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-60-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-241-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-80-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-34-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-54-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-239a-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-235-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-238-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-52-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-228-5p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-47-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-46-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-124-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-90-3p	T25C8.2.1	WBGene00000067	hyb	worm
cel-miR-788-5p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-52-5p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-82-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-1-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-72-5p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-60-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-73-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-229-5p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-56-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-80-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-34-5p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-235-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-70-3p	F17C8.1.1	WBGene00000068	hyb	worm
cel-miR-52-5p	C10F3.3.1	WBGene00000069	hyb	worm
cel-miR-64-5p	C10F3.3.1	WBGene00000069	hyb	worm
cel-miR-38-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-52-5p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-54-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-35-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-50-5p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-74-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-40-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-238-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-81-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-77-3p	C44F1.5.1	WBGene00000070	hyb	worm
cel-miR-72-5p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-52-5p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-238-3p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-90-3p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-54-3p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-229-5p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-56-3p	T01C2.1.1	WBGene00000071	hyb	worm
cel-miR-58a-3p	F39C12.2b.1	WBGene00000072	hyb	worm
cel-miR-60-3p	F39C12.2b.1	WBGene00000072	hyb	worm
cel-miR-2-3p	F39C12.2c.1	WBGene00000072	hyb	worm
cel-miR-47-3p	F57F5.4a.1	WBGene00000073	hyb	worm
cel-miR-48-5p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-64-5p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-241-5p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-42-3p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-81-3p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-71-5p	C04A11.4a.1	WBGene00000074	hyb	worm
cel-miR-52-5p	ZK154.7.1	WBGene00000075	hyb	worm
