mirna_id	mrna_id	gene_id	source_type	species
hsa-let-7e-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-93-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-130a-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-454-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-146a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-28-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-20a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-182-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-122-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-30d-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-155-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-181a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-500a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-2278	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-320a-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-26b-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-29b-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-744-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-196a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-374a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-574-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-877-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-320c	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-216b-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-185-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-194-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-let-7b-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-let-7c-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-3129-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-1303	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-455-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-190a-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-455-5p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-652-3p	ENST00000361390.2	ENSG00000198888	hyb	human
hsa-miR-760	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-let-7i-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-let-7e-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-93-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-186-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-130a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-454-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-146a-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-16-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-20a-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-296-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-26a-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-142-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-182-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-483-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-103a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-181b-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-122-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-885-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-19a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-378a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-320a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-744-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-193b-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-125b-2-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-196a-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-574-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-877-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-23b-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-194-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-let-7a-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-let-7b-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-19b-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-92a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-let-7c-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-148b-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-17-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-151a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-23a-3p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-342-5p	ENST00000361453.3	ENSG00000198763	hyb	human
hsa-miR-760	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-let-7e-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-16-2-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-769-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-186-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-92b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-93-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-454-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-130a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-149-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-378g	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-16-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-15a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-27b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-20a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-222-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-26a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-6763-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-15b-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-103a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-193a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-181b-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-301b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-122-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-30d-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-181a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-99b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-378a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-19a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-320a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-29a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-26b-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-744-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-766-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-193b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-196a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-374a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-550a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-361-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-378a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-877-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-23b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-194-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-let-7a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-let-7b-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-615-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-19b-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-92a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-let-7c-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-95-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-374b-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-421	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-374c-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-210-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-342-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-455-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-190a-5p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-151a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-23a-3p	ENST00000361624.2	ENSG00000198804	hyb	human
hsa-miR-192-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-186-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-93-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-130a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-30e-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-16-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-20a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-26a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-3934-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-301a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-103a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-301b-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-122-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-181a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-130b-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-378a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-320a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-504-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-744-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-18a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-196a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-374a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-877-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-194-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-let-7b-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-196b-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-92a-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-let-7c-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-33a-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-17-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-652-3p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-100-5p	ENST00000361739.1	ENSG00000198712	hyb	human
hsa-miR-196a-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7e-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-186-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-130a-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-501-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7a-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-10b-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-26a-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-3127-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7b-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-196b-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7g-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7c-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-122-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-98-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-500a-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-let-7f-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-210-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-1303	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-320a-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-455-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-26b-5p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-151a-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-23a-3p	ENST00000361851.1	ENSG00000228253	hyb	human
hsa-miR-192-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-let-7e-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-93-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-186-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-130a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-454-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-30e-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-107	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-16-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-296-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-20a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-26a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-222-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-15b-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-6721-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-345-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-103a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-181b-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-3611	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-122-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-6802-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-30d-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-3679-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-542-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-130b-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-320a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-26b-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-18a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-744-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-769-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-196a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-374a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-18a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-23b-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-6865-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-194-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-let-7a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-34a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-let-7b-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-615-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-196b-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-19b-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-92a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-let-7c-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-30c-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-200c-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-17-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-210-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-455-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-190a-5p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-151a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-23a-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-miR-652-3p	ENST00000361899.2	ENSG00000198899	hyb	human
hsa-let-7e-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-186-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-93-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-93-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-130a-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-6832-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-107	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-16-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-15a-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-20a-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-296-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-26a-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-483-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-181b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-106b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-122-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-30d-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-32-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-503-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-320a-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-26b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-18a-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-744-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-140-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-196a-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-193a-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-6834-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-296-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-221-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-194-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-let-7b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-196b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-28-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-19b-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-92a-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-17-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-99b-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-181d-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-1303	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-342-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-151a-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-455-5p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-652-3p	ENST00000362079.2	ENSG00000198938	hyb	human
hsa-miR-760	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-let-7e-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-181b-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-186-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-17-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-130a-3p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-454-3p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-320c	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-500a-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-320a-3p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-194-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-20a-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-126-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-193b-3p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-100-5p	ENST00000361227.2	ENSG00000198840	hyb	human
hsa-miR-196a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-374a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-15a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-28-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-194-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-27b-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-20a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-let-7a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-26a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-let-7b-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-29c-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-196b-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-103a-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-181b-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-92a-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-let-7c-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-33a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-122-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-17-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-15a-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-96-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-362-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-503-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-32-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-320a-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-29a-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-26b-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-18a-5p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-miR-652-3p	ENST00000361335.1	ENSG00000212907	hyb	human
hsa-let-7e-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-93-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-186-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-454-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-130a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-30e-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-16-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-15a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-296-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-20a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-26a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-222-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-27a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-103a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-181b-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-106b-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-122-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-181a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-130b-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-378a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-19a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-320a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-29a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-18a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-744-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-140-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-196a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-374a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-200b-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-574-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-320c	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-185-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-194-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-let-7a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-34a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-let-7b-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-196b-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-28-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-19b-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-320b	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-92a-3p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-33a-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-let-7c-5p	ENST00000361381.2	ENSG00000198886	hyb	human
hsa-miR-17-5p	ENST00000361381.2	ENSG00000198886	hyb	human
